,SalePrice,MSZoning,HeatingQC,BedroomAbvGr,GarageArea,YrSold,YearBuilt,LotArea,FullBath,YrSold - YearBuilt
848,240000.0,RL,TA,5,360.0,2008,1908,45600,3,100
849,187000.0,RL,Ex,3,512.0,2007,1976,9600,2,31
850,131500.0,RM,Ex,1,420.0,2007,2003,4435,1,4
851,215000.0,RL,Ex,2,400.0,2006,2003,3196,2,3
852,164000.0,RL,Gd,4,240.0,2007,1941,7128,2,66
853,158000.0,RL,TA,3,645.0,2009,1964,12095,1,45
854,170000.0,RL,TA,3,454.0,2006,1955,17920,1,51
855,127000.0,RL,Ex,3,260.0,2010,1962,6897,1,48
856,147000.0,RL,TA,3,576.0,2008,1978,10970,1,30
857,174000.0,RL,Gd,3,343.0,2009,1994,8125,2,15
858,152000.0,RL,TA,3,479.0,2009,1976,10400,2,33
859,250000.0,RL,TA,4,619.0,2006,1968,11029,2,38
860,189950.0,RL,Gd,3,216.0,2007,1918,7642,1,89
861,131500.0,RL,Ex,3,504.0,2010,1965,11625,1,45
862,152000.0,RL,TA,3,480.0,2010,1984,9672,2,26
863,132500.0,RL,TA,3,672.0,2009,1959,7931,1,50
864,250580.0,FV,Ex,3,529.0,2008,2007,8640,2,1
865,148500.0,RL,TA,3,902.0,2009,1970,8750,1,39
866,248900.0,RL,Ex,3,870.0,2007,2006,10656,2,1
867,129000.0,RL,TA,3,544.0,2007,1961,6970,1,46
868,169000.0,RL,Gd,2,672.0,2006,1948,14762,2,58
869,236000.0,RL,Ex,3,574.0,2010,1993,9938,2,17
870,109500.0,RL,Gd,2,308.0,2009,1962,6600,1,47
871,200500.0,RL,Ex,3,523.0,2010,1998,8750,2,12
872,116000.0,RL,Gd,3,414.0,2008,1953,8892,1,55
873,133000.0,RL,Gd,3,288.0,2009,1949,12144,1,60
874,66500.0,RM,Ex,3,200.0,2009,1941,5720,1,68
875,303477.0,FV,Ex,4,550.0,2007,2007,9000,2,0
876,132250.0,RL,Gd,3,648.0,2007,1963,25286,1,44
877,350000.0,RL,Ex,4,738.0,2009,2004,8834,2,5
878,148000.0,RL,TA,3,576.0,2010,1961,11782,1,49
879,136500.0,RL,Ex,3,336.0,2009,1978,7000,1,31
880,157000.0,RL,Gd,2,450.0,2007,2005,7024,1,2
881,187500.0,RL,Ex,3,400.0,2007,1990,13758,2,17
882,178000.0,RL,Gd,3,389.0,2009,1992,9636,2,17
883,118500.0,RL,TA,5,440.0,2006,1912,6204,1,94
884,100000.0,RL,TA,3,288.0,2009,1967,7150,1,42
885,328900.0,FV,Ex,2,506.0,2008,1999,5119,2,9
886,145000.0,RL,Ex,4,588.0,2006,1959,8393,2,47
887,135500.0,RL,TA,3,300.0,2008,1955,16466,1,53
888,268000.0,RL,Ex,4,621.0,2007,1970,15865,2,37
889,149500.0,RL,Ex,2,505.0,2009,1953,12160,1,56
890,122900.0,RL,Ex,3,576.0,2007,1949,8064,1,58
891,172500.0,RL,Gd,3,440.0,2009,1978,11184,2,31
892,154500.0,RL,TA,3,264.0,2006,1963,8414,1,43
893,165000.0,RL,TA,3,354.0,2008,1954,13284,1,54
894,118858.0,RL,TA,4,400.0,2009,1979,7018,2,30
895,140000.0,RL,TA,4,483.0,2008,1963,7056,1,45
896,106500.0,RM,Ex,2,327.0,2006,1936,8765,1,70
897,142953.0,RL,TA,6,528.0,2009,1979,7018,2,30
898,611657.0,RL,Ex,2,820.0,2010,2009,12919,2,1
899,135000.0,RL,TA,3,288.0,2006,1961,6993,1,45
900,110000.0,RL,TA,2,684.0,2007,1971,7340,1,36
901,153000.0,RL,TA,2,756.0,2009,1957,8712,1,52
902,180000.0,RL,Ex,3,393.0,2006,2003,7875,2,3
903,240000.0,RL,Ex,3,690.0,2006,2006,14859,2,0
904,125500.0,RL,TA,3,288.0,2007,1967,6173,1,40
905,128000.0,RL,TA,3,280.0,2010,1954,9920,1,56
906,255000.0,RL,Ex,3,865.0,2007,2006,13501,2,1
907,250000.0,RL,Gd,3,180.0,2006,1936,11500,1,70
908,131000.0,RL,TA,2,484.0,2006,1983,8885,1,23
909,174000.0,RL,Ex,3,390.0,2009,2005,12589,2,4
910,154300.0,RL,TA,5,480.0,2010,1960,11600,2,50
911,143500.0,RL,TA,3,252.0,2009,1977,9286,1,32
912,88000.0,RM,TA,3,450.0,2006,1925,6120,1,81
913,145000.0,RH,TA,4,871.0,2007,1949,6270,2,58
914,173733.0,FV,Ex,2,528.0,2009,2009,3000,2,0
915,75000.0,RM,Fa,3,286.0,2007,1970,2001,1,37
916,35311.0,C (all),TA,1,308.0,2006,1949,9000,0,57
917,135000.0,RL,Ex,3,284.0,2009,1956,17140,1,53
918,238000.0,RL,Ex,4,833.0,2007,1991,13125,2,16
919,176500.0,RL,Ex,3,601.0,2008,1958,11029,1,50
920,201000.0,RL,Ex,3,471.0,2007,1994,8462,2,13
921,145900.0,RL,Gd,4,0.0,2008,1900,8777,2,108
922,169990.0,RL,Ex,3,397.0,2006,2005,10237,2,1
923,193000.0,RL,Ex,2,533.0,2008,1993,8012,2,15
924,207500.0,RL,TA,3,612.0,2006,1980,10240,2,26
925,175000.0,RL,TA,3,540.0,2008,1977,15611,2,31
926,285000.0,RL,Ex,4,656.0,2007,2003,11999,2,4
927,176000.0,RL,Gd,4,486.0,2008,1968,9900,2,40
928,236500.0,RL,Ex,3,522.0,2009,2001,11838,2,8
929,222000.0,RL,Gd,4,642.0,2006,1997,13006,2,9
930,201000.0,RL,Ex,3,610.0,2009,2007,8925,2,2
931,117500.0,RL,Ex,2,429.0,2009,1965,9100,1,44
932,320000.0,RL,Ex,3,788.0,2007,2006,11670,2,1
933,190000.0,RL,Ex,3,570.0,2009,2004,8487,2,5
934,242000.0,RL,Ex,4,505.0,2008,1960,27650,2,48
935,79900.0,RL,Gd,1,528.0,2006,1926,5825,1,80
936,184900.0,RL,Ex,2,555.0,2009,2003,10083,2,6
937,253000.0,RL,Ex,3,689.0,2009,2005,9675,2,4
938,239799.0,RL,Ex,3,868.0,2006,2006,8760,2,0
939,244400.0,RL,Ex,4,349.0,2010,1940,24090,2,70
940,150900.0,RL,TA,4,574.0,2006,1976,12640,2,30
941,214000.0,RL,Ex,3,390.0,2009,1999,8755,2,10
942,150000.0,RL,TA,4,0.0,2007,1977,7711,2,30
943,143000.0,RL,TA,4,576.0,2007,1967,25000,2,40
944,137500.0,RL,Gd,3,525.0,2009,1958,14375,1,51
945,124900.0,RM,TA,2,456.0,2009,1890,8820,1,119
946,143000.0,RL,TA,3,796.0,2006,1959,8163,1,47
947,270000.0,RL,Ex,3,808.0,2007,2002,14536,2,5
948,192500.0,RL,Ex,3,474.0,2006,2002,14006,2,4
949,197500.0,RL,TA,3,676.0,2010,1972,9360,1,38
950,129000.0,RL,Gd,3,720.0,2007,1950,7200,1,57
951,119900.0,RH,Gd,3,300.0,2006,1965,7800,1,41
952,133900.0,RL,Gd,2,396.0,2009,1972,7200,1,37
953,172000.0,RL,Ex,4,530.0,2008,1969,11075,2,39
954,127500.0,RL,TA,4,0.0,2006,1975,9400,2,31
955,145000.0,RH,TA,4,492.0,2007,1946,7136,2,61
956,124000.0,RM,TA,2,462.0,2009,1980,1300,1,29
957,132000.0,RL,TA,3,576.0,2007,1962,7420,1,45
958,185000.0,RL,Ex,3,531.0,2007,2003,8450,2,4
959,155000.0,FV,Ex,3,484.0,2010,1999,2572,2,11
960,116500.0,RL,Gd,2,0.0,2010,1958,7207,1,52
961,272000.0,RL,TA,4,619.0,2008,1977,12227,2,31
962,155000.0,RL,TA,3,440.0,2007,1976,2308,2,31
963,239000.0,RL,Ex,2,702.0,2009,2007,11923,2,2
964,214900.0,RL,Ex,4,510.0,2010,2002,11316,2,8
965,178900.0,RL,Ex,3,393.0,2007,2005,10237,2,2
966,160000.0,RL,Ex,2,256.0,2009,1940,9600,1,69
967,135000.0,RL,TA,3,260.0,2008,1955,7390,1,53
968,37900.0,RM,Fa,2,0.0,2009,1910,5925,1,99
969,140000.0,RL,TA,2,264.0,2006,1958,10382,1,48
970,135000.0,RL,TA,4,0.0,2006,1949,10800,1,57
971,173000.0,RL,Ex,2,474.0,2009,2003,2268,2,6
972,99500.0,RL,TA,2,264.0,2010,1979,7892,2,31
973,182000.0,FV,Ex,3,480.0,2008,2007,11639,2,1
974,167500.0,RL,TA,3,532.0,2009,1910,11414,1,99
975,165000.0,FV,Ex,3,490.0,2006,2000,2651,2,6
976,85500.0,RL,TA,2,0.0,2006,1923,5900,1,83
977,199900.0,FV,Ex,1,569.0,2007,2006,4274,1,1
978,110000.0,RL,Ex,3,400.0,2007,1954,9450,1,53
979,139000.0,RL,TA,3,480.0,2009,1963,8816,1,46
980,178400.0,RL,Gd,3,588.0,2008,1961,12122,1,47
981,336000.0,RL,Ex,4,676.0,2009,1998,12203,2,11
982,159895.0,RL,Ex,2,388.0,2008,2007,3182,2,1
983,255900.0,RL,Ex,4,779.0,2008,2002,11250,2,6
984,126000.0,RL,TA,4,539.0,2009,1977,10125,2,32
985,125000.0,RL,TA,3,240.0,2008,1950,10880,1,58
986,117000.0,RM,Gd,2,255.0,2006,1910,5310,1,96
987,395192.0,RL,Ex,3,606.0,2010,2009,10159,2,1
988,195000.0,RL,TA,4,551.0,2007,1976,12046,2,31
989,197000.0,FV,Ex,3,614.0,2006,2006,8125,2,0
990,348000.0,RL,Ex,3,870.0,2006,1997,9452,2,9
991,168000.0,RM,Gd,4,424.0,2009,1882,17671,1,127
992,187000.0,RL,Gd,3,440.0,2007,1964,9760,2,43
993,173900.0,RL,Ex,3,564.0,2006,2005,8846,2,1
994,337500.0,RL,Ex,3,786.0,2009,2006,12456,2,3
995,121600.0,RL,TA,3,305.0,2006,1946,4712,1,60
996,136500.0,RL,TA,3,368.0,2006,1961,10659,1,45
997,185000.0,RL,TA,2,615.0,2009,1970,11717,2,39
998,91000.0,RM,Fa,3,210.0,2006,1922,9786,1,84
999,206000.0,RL,Ex,2,632.0,2010,2006,6762,2,4
1000,82000.0,RL,Fa,2,528.0,2009,1952,10206,1,57
1001,86000.0,RL,Ex,2,216.0,2007,1920,5400,1,87
1002,232000.0,RL,Ex,3,824.0,2008,2006,11957,2,2
1003,136905.0,RL,Fa,4,528.0,2007,1976,11500,2,31
1004,181000.0,RL,Ex,1,457.0,2009,2005,3182,2,4
1005,149900.0,RL,TA,3,328.0,2008,1977,8385,2,31
1006,163500.0,RL,Gd,3,484.0,2007,1970,12155,2,37
1007,88000.0,RM,TA,3,286.0,2009,1970,2217,1,39
1008,240000.0,RL,Ex,3,550.0,2009,2004,12118,2,5
1009,102000.0,RL,Ex,4,0.0,2006,1926,6000,2,80
1010,135000.0,RL,TA,4,312.0,2008,1948,21286,2,60
1011,100000.0,RL,TA,4,0.0,2010,1965,9825,2,45
1012,165000.0,RL,TA,3,180.0,2007,1923,10592,1,84
1013,85000.0,RM,TA,2,280.0,2009,1910,7200,1,99
1014,119200.0,RL,TA,2,240.0,2007,1948,11664,1,59
1015,227000.0,RL,Ex,3,528.0,2009,2001,8400,2,8
1016,203000.0,RL,Ex,3,478.0,2009,1996,11883,2,13
1017,187500.0,RL,Gd,1,565.0,2009,1984,5814,1,25
1018,160000.0,RL,Gd,3,402.0,2007,1991,10784,2,16
1019,213490.0,RL,Ex,2,440.0,2006,2005,3013,2,1
1020,176000.0,RL,Ex,2,451.0,2008,2005,7024,1,3
1021,194000.0,RL,Ex,2,632.0,2006,2006,7406,2,0
1022,87000.0,RM,Gd,2,160.0,2007,1930,9439,1,77
1023,191000.0,RL,Ex,2,437.0,2008,2005,3182,2,3
1024,287000.0,RL,TA,2,665.0,2008,1976,15498,2,32
1025,112500.0,RL,TA,3,461.0,2007,1972,7700,1,35
1026,167500.0,RL,TA,3,461.0,2010,1960,9300,1,50
1027,293077.0,RL,Ex,3,800.0,2008,2007,9520,2,1
1028,105000.0,RL,TA,3,240.0,2007,1941,9492,1,66
1029,118000.0,RM,Gd,3,264.0,2006,1972,1680,1,34
1030,160000.0,RH,Gd,5,0.0,2006,1916,7082,2,90
1031,197000.0,RL,Ex,5,672.0,2009,1920,15863,2,89
1032,310000.0,RL,Ex,5,796.0,2006,1993,14541,2,13
1033,230000.0,RL,Ex,3,900.0,2006,2002,8125,2,4
1034,119750.0,RL,Ex,2,240.0,2007,1938,6305,1,69
1035,84000.0,RL,Ex,3,290.0,2009,1957,11500,1,52
1036,315500.0,RL,Ex,2,912.0,2009,2007,12898,2,2
1037,287000.0,RL,Ex,3,905.0,2008,2001,9240,2,7
1038,97000.0,RM,TA,3,0.0,2009,1970,1533,1,39
1039,80000.0,RM,TA,1,286.0,2009,1970,1477,1,39
1040,155000.0,RL,Ex,3,484.0,2006,1957,13125,2,49
1041,173000.0,RL,Gd,4,484.0,2008,1966,9130,1,42
1042,196000.0,RL,Ex,1,624.0,2009,2005,5381,2,4
1043,262280.0,RL,Ex,4,514.0,2008,1990,11839,2,18
1044,278000.0,RL,TA,4,542.0,2009,1981,9600,2,28
1045,139600.0,RL,Ex,4,452.0,2009,1955,13680,2,54
1046,556581.0,RL,Ex,4,716.0,2006,2005,16056,3,1
1047,145000.0,RL,Ex,3,672.0,2008,1994,9245,1,14
1048,115000.0,RL,TA,3,336.0,2009,1960,21750,1,49
1049,84900.0,RL,Ex,2,308.0,2010,1946,11100,1,64
1050,176485.0,RL,Ex,3,436.0,2007,2007,8993,2,0
1051,200141.0,RL,Ex,3,440.0,2007,2007,11175,2,0
1052,165000.0,RL,TA,4,540.0,2007,1964,9500,1,43
1053,144500.0,RL,Ex,4,364.0,2010,1957,8562,1,53
1054,255000.0,RL,Ex,3,586.0,2006,2002,11367,2,4
1055,180000.0,RL,TA,3,478.0,2008,1976,11361,2,32
1056,185850.0,RL,Ex,2,484.0,2006,2005,7052,2,1
1057,248000.0,RL,Ex,3,467.0,2009,1994,29959,2,15
1058,335000.0,RL,Ex,3,836.0,2009,2008,11308,2,1
1059,220000.0,RL,TA,3,432.0,2007,1932,11275,1,75
1060,213500.0,RL,Ex,2,582.0,2010,2001,4920,2,9
1061,81000.0,C (all),TA,2,1248.0,2008,1935,18000,1,73
1062,90000.0,RM,TA,5,560.0,2007,1900,13600,2,107
1063,110500.0,RM,Gd,2,440.0,2006,1925,6000,1,81
1064,154000.0,RL,Ex,3,480.0,2009,1966,11000,1,43
1065,328000.0,RL,Ex,3,533.0,2010,1996,14000,2,14
1066,178000.0,RL,Gd,3,380.0,2009,1993,7837,2,16
1067,167900.0,RL,TA,4,442.0,2008,1964,9760,1,44
1068,151400.0,RM,Gd,5,576.0,2006,1973,3964,2,33
1069,135000.0,RL,TA,2,576.0,2007,1949,9600,1,58
1070,135000.0,RL,TA,3,286.0,2007,1956,10152,1,51
1071,154000.0,RL,Ex,4,441.0,2009,1968,11700,1,41
1072,91500.0,RL,Fa,4,280.0,2006,1948,7585,1,58
1073,159500.0,RL,TA,3,440.0,2009,1977,7950,1,32
1074,194000.0,RL,Ex,2,826.0,2007,2006,8556,2,1
1075,219500.0,RL,TA,3,240.0,2007,1940,13125,1,67
1076,170000.0,RL,Gd,3,566.0,2006,1936,10800,2,70
1077,138800.0,RL,Ex,3,299.0,2006,1969,15870,1,37
1078,155900.0,RM,Ex,1,420.0,2006,2004,4435,1,2
1079,126000.0,RL,Gd,3,299.0,2007,1994,8775,1,13
1080,145000.0,RL,Ex,3,528.0,2008,1971,11040,2,37
1081,133000.0,RL,Fa,3,308.0,2010,1963,7500,1,47
1082,192000.0,RL,Ex,3,527.0,2007,2002,8749,2,5
1083,160000.0,RL,TA,3,461.0,2006,1964,8800,1,42
1084,187500.0,RL,Gd,3,409.0,2006,1995,13031,2,11
1085,147000.0,RL,Ex,2,564.0,2010,1992,9069,1,18
1086,83500.0,RM,TA,3,286.0,2010,1973,1974,1,37
1087,252000.0,FV,Ex,3,1043.0,2009,2005,10574,2,4
1088,137500.0,RM,Ex,3,380.0,2006,2004,2522,2,2
1089,197000.0,FV,Ex,1,550.0,2006,2005,3316,1,1
1090,92900.0,RL,Fa,2,400.0,2009,1950,8544,2,59
1091,160000.0,FV,Ex,2,462.0,2008,1999,2160,2,9
1092,136500.0,RL,Fa,4,576.0,2008,1925,8400,2,83
1093,146000.0,RL,Gd,1,884.0,2006,1965,9230,1,41
1094,129000.0,RL,Ex,2,308.0,2010,1956,5868,1,54
1095,176432.0,RL,Gd,3,440.0,2007,2006,9317,2,1
1096,127000.0,RM,TA,3,0.0,2007,1914,6882,1,93
1097,170000.0,RL,Ex,2,461.0,2007,1986,3696,1,21
1098,128000.0,RM,TA,3,240.0,2009,1936,6000,1,73
1099,157000.0,RL,TA,3,478.0,2009,1978,11880,2,31
1100,60000.0,RL,TA,1,246.0,2009,1920,8400,1,89
1101,119500.0,RL,TA,3,280.0,2007,1971,9758,1,36
1102,135000.0,RL,Ex,2,254.0,2007,1960,7000,1,47
1103,159500.0,RL,Ex,3,539.0,2006,1959,8910,1,47
1104,106000.0,RM,TA,3,440.0,2007,1970,2016,2,37
1105,325000.0,RL,Ex,3,712.0,2010,1994,12256,2,16
1106,179900.0,RL,Gd,3,719.0,2007,1990,10357,2,17
1107,274725.0,RL,Ex,3,422.0,2006,2006,23257,2,0
1108,181000.0,RL,Ex,3,463.0,2007,2000,8063,2,7
1109,280000.0,RL,Ex,3,862.0,2009,2004,11362,2,5
1110,188000.0,RL,Gd,3,431.0,2008,1995,8000,2,13
1111,205000.0,RL,TA,4,483.0,2008,1976,10480,2,32
1112,129900.0,RL,TA,2,308.0,2006,1957,7100,1,49
1113,134500.0,RL,Gd,2,240.0,2007,1953,8923,1,54
1114,117000.0,RL,Ex,2,326.0,2006,1954,5400,1,52
1115,318000.0,RL,Ex,3,928.0,2007,2007,12085,2,0
1116,184100.0,RL,Ex,3,527.0,2009,2002,7750,2,7
1117,130000.0,RL,Ex,3,450.0,2008,1967,9764,1,41
1118,140000.0,RL,TA,3,300.0,2008,1958,13825,1,50
1119,133700.0,RL,TA,3,286.0,2006,1959,7560,1,47
1120,118400.0,RM,TA,2,308.0,2007,1920,8263,1,87
1121,212900.0,RL,Ex,3,782.0,2006,2005,10084,2,1
1122,112000.0,RL,Ex,3,288.0,2009,1956,8926,1,53
1123,118000.0,RL,Ex,2,0.0,2009,1947,9405,1,62
1124,163900.0,RL,Gd,3,392.0,2007,1992,9125,2,15
1125,115000.0,RL,TA,2,672.0,2009,1955,10434,1,54
1126,174000.0,RL,Ex,2,660.0,2009,2007,3684,2,2
1127,259000.0,RL,Ex,3,630.0,2007,2004,14572,2,3
1128,215000.0,RL,Ex,4,434.0,2007,2004,11796,2,3
1129,140000.0,RM,TA,2,672.0,2007,1980,7200,1,27
1130,135000.0,RL,TA,4,576.0,2009,1928,7804,2,81
1131,93500.0,RL,TA,3,0.0,2007,1991,10712,1,16
1132,117500.0,RM,TA,5,205.0,2007,1880,9900,2,127
1133,239500.0,RL,Ex,3,466.0,2009,1995,9828,2,14
1134,169000.0,RL,Gd,3,460.0,2007,1997,8773,2,10
1135,102000.0,RM,TA,2,180.0,2007,1926,6180,1,81
1136,119000.0,RL,TA,3,288.0,2008,1950,9600,1,58
1137,94000.0,RL,Gd,2,0.0,2010,1875,6342,1,135
1138,196000.0,RL,TA,2,714.0,2009,1977,9819,2,32
1139,144000.0,RL,TA,3,495.0,2007,1920,8731,1,87
1140,139000.0,RL,TA,2,840.0,2008,1951,7350,1,57
1141,197500.0,RL,Ex,4,484.0,2009,1976,10304,2,33
1142,424870.0,RL,Ex,4,1052.0,2007,2006,9965,3,1
1143,80000.0,RL,TA,3,0.0,2008,1959,9000,1,49
1144,80000.0,RL,Fa,2,280.0,2010,1941,12180,1,69
1145,149000.0,RM,Ex,3,225.0,2006,1928,6240,1,78
1146,180000.0,RL,TA,3,403.0,2006,1985,11200,2,21
1147,174500.0,RL,Ex,3,234.0,2009,1941,12000,1,68
1148,116900.0,RM,TA,2,288.0,2008,1926,5700,1,82
1149,143000.0,RM,Ex,3,324.0,2009,1920,9000,1,89
1150,124000.0,RL,Ex,2,306.0,2007,1950,8280,1,57
1151,149900.0,RL,TA,3,528.0,2006,1959,17755,1,47
1152,230000.0,RL,Ex,2,470.0,2006,1956,14115,1,50
1153,120500.0,RM,Ex,2,432.0,2008,1930,5890,1,78
1154,201800.0,RL,TA,4,492.0,2008,1965,13700,1,43
1155,218000.0,RL,TA,3,528.0,2007,1976,10768,2,31
1156,179900.0,RL,Gd,3,502.0,2008,1965,9350,2,43
1157,230000.0,RL,Ex,2,626.0,2009,2007,5001,2,2
1158,235128.0,RL,Ex,3,830.0,2008,2007,11932,2,1
1159,185000.0,RL,TA,4,540.0,2008,1974,9120,2,34
1160,146000.0,RL,Fa,3,440.0,2010,1978,2280,2,32
1161,224000.0,RL,Ex,3,924.0,2008,1954,14778,1,54
1162,129000.0,RL,Gd,3,450.0,2007,1968,8724,1,39
1163,108959.0,RL,TA,0,400.0,2008,1969,12900,0,39
1164,194000.0,RL,Ex,2,588.0,2007,1978,16157,1,29
1165,233170.0,RL,Ex,3,644.0,2009,2009,9541,2,0
1166,245350.0,RL,Ex,3,776.0,2010,2008,10475,2,2
1167,173000.0,RL,Ex,3,472.0,2006,2000,10852,2,6
1168,235000.0,RL,Ex,4,540.0,2008,1935,13728,2,73
1169,625000.0,RL,Ex,4,807.0,2006,1995,35760,3,11
1170,171000.0,RL,TA,3,358.0,2008,1977,9880,1,31
1171,163000.0,RL,Ex,3,433.0,2008,1958,9120,1,50
1172,171900.0,FV,Ex,2,625.0,2008,2006,4017,2,2
1173,200500.0,RL,TA,3,0.0,2007,1946,18030,3,61
1174,239000.0,RL,TA,4,360.0,2006,1932,16560,2,74
1175,285000.0,RL,Ex,4,541.0,2007,1992,10678,2,15
1176,119500.0,RL,TA,3,264.0,2008,1984,6951,1,24
1177,115000.0,RM,TA,3,210.0,2009,1926,3950,1,83
1178,154900.0,RL,Ex,3,186.0,2009,1921,7681,1,88
1179,93000.0,RL,Gd,3,0.0,2006,1954,8335,1,52
1180,250000.0,RL,Ex,4,693.0,2006,1990,11170,2,16
1181,392500.0,RM,Ex,2,482.0,2008,2008,5587,2,0
1182,745000.0,RL,Ex,4,813.0,2007,1996,15623,3,11
1183,120000.0,RL,Ex,2,720.0,2006,1920,10800,1,86
1184,186700.0,RL,Gd,3,995.0,2007,1963,35133,1,44
1185,104900.0,RL,Gd,4,392.0,2006,1924,9738,1,82
1186,95000.0,RL,TA,3,420.0,2009,1900,10615,2,109
1187,262000.0,RL,Ex,2,757.0,2006,1994,12461,2,12
1188,195000.0,RL,Ex,3,493.0,2009,2002,8935,2,7
1189,189000.0,RL,Gd,3,442.0,2010,1999,7500,2,11
1190,168000.0,RL,Ex,3,1356.0,2007,1961,32463,1,46
1191,174000.0,FV,Ex,2,492.0,2007,1999,2645,2,8
1192,125000.0,RM,Gd,3,250.0,2007,1925,9600,1,82
1193,165000.0,RM,Ex,2,402.0,2009,1999,4500,2,10
1194,158000.0,RL,TA,4,299.0,2010,1969,9364,1,41
1195,176000.0,RL,Ex,3,400.0,2008,2005,8029,2,3
1196,219210.0,RL,Ex,4,660.0,2006,2006,14054,2,0
1197,144000.0,RM,Ex,3,225.0,2006,1916,8850,1,90
1198,178000.0,RL,Ex,3,573.0,2009,2001,9100,2,8
1199,148000.0,RL,Gd,3,459.0,2006,1963,11235,1,43
1200,116050.0,RL,Gd,3,280.0,2006,1970,9353,1,36
1201,197900.0,RL,Ex,3,546.0,2009,1998,10400,2,11
1202,117000.0,RM,Ex,3,216.0,2009,1925,6000,1,84
1203,213000.0,RL,Ex,3,451.0,2009,2000,9750,2,9
1204,153500.0,RL,Ex,3,495.0,2006,1975,10140,1,31
1205,271900.0,RL,Gd,3,701.0,2009,1990,14684,2,19
1206,107000.0,RH,TA,2,384.0,2006,1966,8900,1,40
1207,200000.0,RL,Ex,3,544.0,2006,2003,9135,2,3
1208,140000.0,RL,TA,3,506.0,2008,1962,7763,1,46
1209,290000.0,RL,Ex,3,500.0,2006,2006,10182,2,0
1210,189000.0,RL,Ex,3,462.0,2010,1992,11218,2,18
1211,164000.0,RL,Gd,4,492.0,2010,1988,12134,2,22
1212,113000.0,RL,TA,2,234.0,2009,1941,9340,1,68
1213,145000.0,RL,Ex,0,364.0,2006,1965,10246,0,41
1214,134500.0,RL,TA,3,300.0,2006,1962,10205,1,44
1215,125000.0,RL,TA,3,384.0,2007,1966,7094,1,41
1216,112000.0,RM,TA,4,539.0,2010,1978,8930,2,32
1217,229456.0,FV,Ex,3,552.0,2009,2009,8640,2,0
1218,80500.0,RM,Gd,2,0.0,2006,1947,6240,1,59
1219,91500.0,RM,TA,3,0.0,2006,1971,1680,1,35
1220,115000.0,RL,TA,2,288.0,2006,1964,7800,1,42
1221,134000.0,RL,Ex,3,322.0,2008,1968,8250,1,40
1222,143000.0,RL,Ex,3,315.0,2007,1949,10496,2,58
1223,137900.0,RL,TA,4,528.0,2006,1951,10680,2,55
1224,184000.0,RL,Ex,3,388.0,2008,2004,15384,2,4
1225,145000.0,RL,Ex,3,264.0,2007,1958,10482,1,49
1226,214000.0,RL,Ex,4,668.0,2008,2007,14598,2,1
1227,147000.0,RL,Ex,2,576.0,2008,1965,8872,1,43
1228,367294.0,RL,Ex,1,1052.0,2008,2008,8769,1,0
1229,127000.0,RL,Gd,4,404.0,2008,1960,7910,2,48
1230,190000.0,RL,Ex,4,600.0,2007,1977,18890,2,30
1231,132500.0,RL,TA,3,540.0,2006,1962,7728,1,44
1232,101800.0,RL,TA,2,462.0,2007,1962,9842,2,45
1233,142000.0,RL,Fa,3,531.0,2010,1959,12160,1,51
1234,130000.0,RH,TA,4,0.0,2008,1911,8525,1,97
1235,138887.0,RL,Gd,4,180.0,2006,1914,13132,1,92
1236,175500.0,RL,Ex,2,474.0,2010,2003,2628,2,7
1237,195000.0,RL,Ex,4,434.0,2006,2004,12393,2,2
1238,142500.0,RL,Ex,3,484.0,2006,2005,13072,1,1
1239,265900.0,RL,Ex,2,472.0,2007,2006,9037,2,1
1240,224900.0,RL,Ex,3,543.0,2008,2003,8158,2,5
1241,248328.0,RL,Ex,3,954.0,2007,2007,9849,2,0
1242,170000.0,RL,TA,3,528.0,2010,1974,10625,2,36
1243,465000.0,RL,Ex,2,850.0,2006,2006,13891,2,0
1244,230000.0,RL,Fa,3,400.0,2006,1929,11435,1,77
1245,178000.0,RL,Ex,3,477.0,2007,1984,12090,3,23
1246,186500.0,FV,Ex,3,615.0,2006,2005,8125,2,1
1247,169900.0,RL,TA,3,888.0,2010,1976,12328,1,34
1248,129500.0,RM,Fa,3,396.0,2008,1917,9600,1,91
1249,119000.0,RL,TA,3,276.0,2007,1950,7200,1,57
1250,244000.0,RL,Ex,3,522.0,2010,1968,11160,2,42
1251,171750.0,RL,Ex,2,478.0,2006,2003,3136,2,3
1252,130000.0,RL,TA,3,288.0,2009,1968,9858,1,41
1253,294000.0,RL,TA,3,518.0,2007,1974,17542,2,33
1254,165400.0,RL,Ex,3,397.0,2008,2003,6931,2,5
1255,127500.0,RM,TA,3,560.0,2007,1931,6240,1,76
1256,301500.0,RL,Ex,2,691.0,2008,1994,14303,2,14
1257,99900.0,RL,Ex,2,0.0,2009,1922,4060,1,87
1258,190000.0,RL,Ex,2,400.0,2008,2005,9587,2,3
1259,151000.0,RL,Gd,3,460.0,2008,1969,9750,1,39
1260,181000.0,RL,Ex,3,502.0,2009,1999,24682,2,10
1261,128900.0,RL,Gd,2,338.0,2009,1956,9600,1,53
1262,161500.0,RL,Ex,5,304.0,2009,1957,11250,1,52
1263,180500.0,RL,Ex,3,520.0,2007,1919,13515,1,88
1264,181000.0,RH,Ex,2,511.0,2008,1998,4060,2,10
1265,183900.0,FV,Ex,3,506.0,2006,1999,3735,2,7
