Preço da venda,Zona,Qualidade do Aquecimento,Número de Quartos,Área da Garagem,Área do Lote,Número de Banheiros,Idade do Imóvel,Alta Densidade Residencial,Baixa Densidade Residencial,Comercial,Média Densidade Residencial,Vila Flutuante Residencial,Bom,Excelente,Médio,Razoável,Ruim
174401.317715566,Baixa Densidade Residencial,Médio,3,484.0,7480,1,38,0,1,0,0,0,0,0,1,0,0
179021.448718583,Baixa Densidade Residencial,Excelente,3,850.0,10389,2,7,0,1,0,0,0,0,1,0,0,0
189196.845337149,Baixa Densidade Residencial,Excelente,4,621.0,9375,2,13,0,1,0,0,0,0,1,0,0,0
139647.095720655,Média Densidade Residencial,Excelente,1,420.0,4435,1,7,0,0,0,1,0,0,1,0,0,0
161468.198288911,Baixa Densidade Residencial,Médio,2,240.0,8777,1,65,0,1,0,0,0,0,0,1,0,0
171557.32317862,Baixa Densidade Residencial,Excelente,3,319.0,8842,1,56,0,1,0,0,0,0,1,0,0,0
179447.36804185,Baixa Densidade Residencial,Médio,3,336.0,10044,1,42,0,1,0,0,0,0,0,1,0,0
169611.619017694,Baixa Densidade Residencial,Excelente,2,480.0,11792,1,62,0,1,0,0,0,0,1,0,0,0
172088.872655744,Baixa Densidade Residencial,Médio,3,352.0,6305,1,35,0,1,0,0,0,0,0,1,0,0
171190.624128768,Baixa Densidade Residencial,Excelente,3,0.0,6410,1,52,0,1,0,0,0,0,1,0,0,0
154850.508361878,Baixa Densidade Residencial,Razoável,2,260.0,4853,2,86,0,1,0,0,0,0,0,0,1,0
158617.655719941,Baixa Densidade Residencial,Médio,2,399.0,7890,1,71,0,1,0,0,0,0,0,1,0,0
209258.33693701,Alta Densidade Residencial,Médio,6,0.0,7200,3,43,1,0,0,0,0,0,0,1,0,0
177939.027626751,Baixa Densidade Residencial,Excelente,3,0.0,9839,1,79,0,1,0,0,0,0,1,0,0,0
194631.100299584,Baixa Densidade Residencial,Excelente,4,312.0,10452,1,69,0,1,0,0,0,0,1,0,0,0
213618.871562568,Baixa Densidade Residencial,Excelente,5,484.0,15600,2,60,0,1,0,0,0,0,1,0,0,0
198342.504228533,Baixa Densidade Residencial,Excelente,3,473.0,19645,2,16,0,1,0,0,0,0,1,0,0,0
138607.971472497,Média Densidade Residencial,Bom,1,598.0,3907,1,21,0,0,0,1,0,1,0,0,0,0
150778.958976731,Média Densidade Residencial,Bom,2,531.0,3907,2,21,0,0,0,1,0,1,0,0,0,0
146966.230339786,Média Densidade Residencial,Médio,1,200.0,8154,1,69,0,0,0,1,0,0,0,1,0,0
162182.59620952,Média Densidade Residencial,Razoável,2,625.0,9140,1,89,0,0,0,1,0,0,0,0,1,0
176825.940961269,Comercial,Bom,3,330.0,8712,1,114,0,0,1,0,0,1,0,0,0,0
152799.812402444,Média Densidade Residencial,Excelente,2,525.0,3811,2,6,0,0,0,1,0,0,1,0,0,0
180322.322067129,Baixa Densidade Residencial,Excelente,3,741.0,11050,2,12,0,1,0,0,0,0,1,0,0,0
177508.027228367,Baixa Densidade Residencial,Médio,3,473.0,9620,2,33,0,1,0,0,0,0,0,1,0,0
208029.642652019,Baixa Densidade Residencial,Médio,5,776.0,12760,3,34,0,1,0,0,0,0,0,1,0,0
181987.282510201,Baixa Densidade Residencial,Excelente,3,660.0,11896,2,2,0,1,0,0,0,0,1,0,0,0
160172.72797397,Baixa Densidade Residencial,Excelente,2,520.0,9803,2,1,0,1,0,0,0,0,1,0,0,0
176761.317654248,Baixa Densidade Residencial,Bom,3,400.0,9802,2,4,0,1,0,0,0,1,0,0,0,0
176515.497545231,Baixa Densidade Residencial,Médio,2,528.0,15300,1,45,0,1,0,0,0,0,0,1,0,0
176270.453065471,Baixa Densidade Residencial,Excelente,3,624.0,10114,2,6,0,1,0,0,0,0,1,0,0,0
183050.846258475,Baixa Densidade Residencial,Excelente,3,686.0,11875,2,11,0,1,0,0,0,0,1,0,0,0
150011.102062216,Média Densidade Residencial,Excelente,2,253.0,2394,1,37,0,0,0,1,0,0,1,0,0,0
159270.537808667,Média Densidade Residencial,Excelente,3,0.0,1476,1,40,0,0,0,1,0,0,1,0,0,0
163419.663729346,Média Densidade Residencial,Excelente,3,0.0,1900,1,40,0,0,0,1,0,0,1,0,0,0
163399.983345859,Média Densidade Residencial,Médio,3,286.0,1890,1,38,0,0,0,1,0,0,0,1,0,0
173364.161505756,Baixa Densidade Residencial,Excelente,3,352.0,6953,1,39,0,1,0,0,0,0,1,0,0,0
169556.835902417,Baixa Densidade Residencial,Médio,2,495.0,12887,1,26,0,1,0,0,0,0,0,1,0,0
183690.595995738,Baixa Densidade Residencial,Bom,4,616.0,7700,4,25,0,1,0,0,0,1,0,0,0,0
176980.914909382,Baixa Densidade Residencial,Bom,3,576.0,10475,1,19,0,1,0,0,0,1,0,0,0,0
204773.36222471,Baixa Densidade Residencial,Médio,5,275.0,10544,2,41,0,1,0,0,0,0,0,1,0,0
174728.655998442,Baixa Densidade Residencial,Excelente,3,482.0,9892,2,16,0,1,0,0,0,0,1,0,0,0
181873.458244461,Baixa Densidade Residencial,Excelente,3,616.0,12961,2,17,0,1,0,0,0,0,1,0,0,0
177322.000823979,Baixa Densidade Residencial,Médio,2,502.0,13008,1,53,0,1,0,0,0,0,0,1,0,0
193927.939041863,Baixa Densidade Residencial,Médio,4,528.0,10200,2,35,0,1,0,0,0,0,0,1,0,0
181715.622732304,Baixa Densidade Residencial,Excelente,3,470.0,10179,2,12,0,1,0,0,0,0,1,0,0,0
199270.841200324,Baixa Densidade Residencial,Excelente,4,632.0,11792,2,6,0,1,0,0,0,0,1,0,0,0
177109.589956218,Baixa Densidade Residencial,Bom,3,390.0,8400,2,13,0,1,0,0,0,1,0,0,0,0
153909.578271486,Baixa Densidade Residencial,Excelente,1,564.0,7296,2,5,0,1,0,0,0,0,1,0,0,0
162931.203336223,Baixa Densidade Residencial,Excelente,2,495.0,7380,2,11,0,1,0,0,0,0,1,0,0,0
166386.7567182,Baixa Densidade Residencial,Excelente,2,528.0,8013,2,14,0,1,0,0,0,0,1,0,0,0
173719.30379824,Baixa Densidade Residencial,Bom,3,396.0,8923,2,11,0,1,0,0,0,1,0,0,0,0
179757.925656704,Baixa Densidade Residencial,Bom,3,440.0,7500,2,11,0,1,0,0,0,1,0,0,0,0
179007.601964376,Baixa Densidade Residencial,Bom,3,409.0,8803,2,15,0,1,0,0,0,1,0,0,0,0
180370.808623106,Baixa Densidade Residencial,Excelente,3,430.0,7250,2,16,0,1,0,0,0,0,1,0,0,0
185102.616730563,Baixa Densidade Residencial,Excelente,3,567.0,11900,2,32,0,1,0,0,0,0,1,0,0,0
198825.563452058,Baixa Densidade Residencial,Médio,4,529.0,13250,2,31,0,1,0,0,0,0,0,1,0,0
184294.576009142,Baixa Densidade Residencial,Médio,3,484.0,10928,2,31,0,1,0,0,0,0,0,1,0,0
200443.7920562,Baixa Densidade Residencial,Médio,4,441.0,12388,2,29,0,1,0,0,0,0,0,1,0,0
181294.784484153,Baixa Densidade Residencial,Bom,3,479.0,11088,2,31,0,1,0,0,0,1,0,0,0,0
174354.336267919,Vila Flutuante Residencial,Excelente,3,581.0,7000,2,6,0,0,0,0,1,0,1,0,0,0
172023.677781517,Vila Flutuante Residencial,Excelente,3,588.0,7500,2,9,0,0,0,0,1,0,1,0,0,0
181666.922855025,Vila Flutuante Residencial,Excelente,3,565.0,8470,2,7,0,0,0,0,1,0,1,0,0,0
179024.491269586,Baixa Densidade Residencial,Médio,3,478.0,9373,2,34,0,1,0,0,0,0,0,1,0,0
178324.191575907,Baixa Densidade Residencial,Excelente,3,528.0,10140,2,35,0,1,0,0,0,0,1,0,0,0
184534.676687694,Baixa Densidade Residencial,Razoável,3,506.0,11050,2,34,0,1,0,0,0,0,0,0,1,0
159397.250378784,Baixa Densidade Residencial,Médio,2,477.0,7830,1,39,0,1,0,0,0,0,0,1,0,0
178430.966728182,Baixa Densidade Residencial,Excelente,3,336.0,8510,1,38,0,1,0,0,0,0,1,0,0,0
177743.799385967,Baixa Densidade Residencial,Médio,3,576.0,7038,1,39,0,1,0,0,0,0,0,1,0,0
179395.305519087,Baixa Densidade Residencial,Bom,3,576.0,9000,1,38,0,1,0,0,0,1,0,0,0,0
151713.38474815,Média Densidade Residencial,Médio,2,264.0,1680,1,36,0,0,0,1,0,0,0,1,0,0
151713.38474815,Média Densidade Residencial,Médio,2,288.0,1680,1,37,0,0,0,1,0,0,0,1,0,0
168434.977996215,Baixa Densidade Residencial,Médio,3,440.0,2308,2,33,0,1,0,0,0,0,0,1,0,0
153999.100311019,Baixa Densidade Residencial,Médio,2,440.0,2280,2,34,0,1,0,0,0,0,0,1,0,0
164096.097354123,Baixa Densidade Residencial,Médio,3,440.0,2349,2,32,0,1,0,0,0,0,0,1,0,0
166335.403036551,Baixa Densidade Residencial,Médio,3,440.0,2364,2,31,0,1,0,0,0,0,0,1,0,0
163020.725375757,Baixa Densidade Residencial,Médio,3,440.0,2364,2,31,0,1,0,0,0,0,0,1,0,0
155862.510668829,Baixa Densidade Residencial,Médio,2,345.0,2104,1,33,0,1,0,0,0,0,0,1,0,0
182760.651095509,Baixa Densidade Residencial,Excelente,3,656.0,10710,1,43,0,1,0,0,0,0,1,0,0,0
201912.270622883,Baixa Densidade Residencial,Excelente,4,754.0,14257,3,2,0,1,0,0,0,0,1,0,0,0
185988.233987516,Baixa Densidade Residencial,Excelente,3,864.0,12350,2,0,0,1,0,0,0,0,1,0,0,0
183778.44888032,Baixa Densidade Residencial,Excelente,3,896.0,12350,2,1,0,1,0,0,0,0,1,0,0,0
170935.85921771,Baixa Densidade Residencial,Excelente,2,762.0,13693,2,2,0,1,0,0,0,0,1,0,0,0
184468.908382254,Baixa Densidade Residencial,Excelente,3,834.0,11578,2,1,0,1,0,0,0,0,1,0,0,0
191569.089663229,Baixa Densidade Residencial,Excelente,3,932.0,16870,2,5,0,1,0,0,0,0,1,0,0,0
232991.025583822,Baixa Densidade Residencial,Excelente,5,640.0,23303,2,2,0,1,0,0,0,0,1,0,0,0
180980.721388278,Baixa Densidade Residencial,Excelente,3,927.0,10367,2,1,0,1,0,0,0,0,1,0,0,0
164279.13048219,Baixa Densidade Residencial,Excelente,2,700.0,10872,2,3,0,1,0,0,0,0,1,0,0,0
183859.460411109,Baixa Densidade Residencial,Excelente,3,850.0,13514,2,1,0,1,0,0,0,0,1,0,0,0
185922.465682076,Baixa Densidade Residencial,Excelente,3,583.0,12878,2,6,0,1,0,0,0,0,1,0,0,0
191742.778119363,Baixa Densidade Residencial,Excelente,3,886.0,15274,2,6,0,1,0,0,0,0,1,0,0,0
199954.072465842,Baixa Densidade Residencial,Excelente,4,730.0,13262,3,6,0,1,0,0,0,0,1,0,0,0
180690.274752587,Baixa Densidade Residencial,Bom,3,871.0,9658,2,3,0,1,0,0,0,1,0,0,0,0
163099.3096358,Baixa Densidade Residencial,Excelente,2,484.0,6904,2,4,0,1,0,0,0,0,1,0,0,0
140791.922472443,Baixa Densidade Residencial,Excelente,1,624.0,5122,2,4,0,1,0,0,0,0,1,0,0,0
166481.86647592,Baixa Densidade Residencial,Excelente,2,484.0,10307,2,2,0,1,0,0,0,0,1,0,0,0
172080.434496773,Baixa Densidade Residencial,Excelente,2,949.0,14836,2,5,0,1,0,0,0,0,1,0,0,0
191719.161659178,Baixa Densidade Residencial,Excelente,3,685.0,15262,2,6,0,1,0,0,0,0,1,0,0,0
160741.098612515,Baixa Densidade Residencial,Excelente,2,649.0,7390,2,1,0,1,0,0,0,0,1,0,0,0
157829.546854733,Baixa Densidade Residencial,Excelente,2,539.0,6472,2,1,0,1,0,0,0,0,1,0,0,0
196896.748596341,Baixa Densidade Residencial,Excelente,3,701.0,16770,2,7,0,1,0,0,0,0,1,0,0,0
159675.423990355,Baixa Densidade Residencial,Excelente,2,478.0,3480,2,6,0,1,0,0,0,0,1,0,0,0
182084.790901946,Baixa Densidade Residencial,Excelente,3,390.0,10928,2,4,0,1,0,0,0,0,1,0,0,0
179233.926374487,Baixa Densidade Residencial,Excelente,3,392.0,8918,2,4,0,1,0,0,0,0,1,0,0,0
155774.270901623,Baixa Densidade Residencial,Excelente,2,397.0,3182,2,4,0,1,0,0,0,0,1,0,0,0
181354.326716058,Baixa Densidade Residencial,Excelente,3,400.0,9434,2,5,0,1,0,0,0,0,1,0,0,0
179605.563663918,Baixa Densidade Residencial,Excelente,3,436.0,7984,2,5,0,1,0,0,0,0,1,0,0,0
181609.34866147,Baixa Densidade Residencial,Excelente,3,434.0,10125,2,5,0,1,0,0,0,0,1,0,0,0
178221.531623281,Baixa Densidade Residencial,Excelente,3,400.0,8965,2,6,0,1,0,0,0,0,1,0,0,0
175559.920735795,Baixa Densidade Residencial,Excelente,3,393.0,8174,2,6,0,1,0,0,0,0,1,0,0,0
200328.822792041,Baixa Densidade Residencial,Excelente,4,644.0,12891,2,7,0,1,0,0,0,0,1,0,0,0
178630.060559899,Baixa Densidade Residencial,Excelente,3,400.0,9734,2,5,0,1,0,0,0,0,1,0,0,0
177174.535221728,Baixa Densidade Residencial,Excelente,3,394.0,8433,2,9,0,1,0,0,0,0,1,0,0,0
172515.687368714,Baixa Densidade Residencial,Excelente,3,400.0,7750,2,10,0,1,0,0,0,0,1,0,0,0
204032.992922943,Baixa Densidade Residencial,Excelente,4,658.0,15896,2,10,0,1,0,0,0,0,1,0,0,0
176023.232787689,Baixa Densidade Residencial,Excelente,3,410.0,7848,2,10,0,1,0,0,0,0,1,0,0,0
202202.073341595,Baixa Densidade Residencial,Excelente,4,810.0,12720,2,9,0,1,0,0,0,0,1,0,0,0
181734.480075862,Baixa Densidade Residencial,Excelente,3,815.0,10750,2,15,0,1,0,0,0,0,1,0,0,0
183982.158993126,Baixa Densidade Residencial,Excelente,3,647.0,9085,2,14,0,1,0,0,0,0,1,0,0,0
188007.94241481,Baixa Densidade Residencial,Excelente,3,623.0,11692,2,16,0,1,0,0,0,0,1,0,0,0
185922.966763517,Baixa Densidade Residencial,Excelente,3,972.0,11194,2,1,0,1,0,0,0,0,1,0,0,0
183978.544874918,Baixa Densidade Residencial,Excelente,3,726.0,10206,2,1,0,1,0,0,0,0,1,0,0,0
177199.618638821,Baixa Densidade Residencial,Excelente,3,844.0,10130,2,2,0,1,0,0,0,0,1,0,0,0
181878.647956764,Baixa Densidade Residencial,Excelente,3,492.0,9139,2,3,0,1,0,0,0,0,1,0,0,0
173622.088728263,Baixa Densidade Residencial,Excelente,2,795.0,11128,2,4,0,1,0,0,0,0,1,0,0,0
180728.168562655,Vila Flutuante Residencial,Excelente,3,529.0,7993,2,1,0,0,0,0,1,0,1,0,0,0
176477.026606328,Vila Flutuante Residencial,Excelente,3,625.0,8640,2,1,0,0,0,0,1,0,1,0,0,0
184282.266697609,Vila Flutuante Residencial,Excelente,3,984.0,12606,2,2,0,0,0,0,1,0,1,0,0,0
162062.47538448,Vila Flutuante Residencial,Excelente,2,692.0,7500,2,3,0,0,0,0,1,0,1,0,0,0
182550.070992189,Vila Flutuante Residencial,Excelente,3,782.0,10603,2,3,0,0,0,0,1,0,1,0,0,0
180987.949624695,Vila Flutuante Residencial,Excelente,3,517.0,8125,2,1,0,0,0,0,1,0,1,0,0,0
178173.79762147,Vila Flutuante Residencial,Excelente,3,711.0,10625,2,3,0,0,0,0,1,0,1,0,0,0
179980.635948606,Vila Flutuante Residencial,Excelente,3,588.0,8736,2,6,0,0,0,0,1,0,1,0,0,0
173257.637826205,Vila Flutuante Residencial,Excelente,3,628.0,8127,2,6,0,0,0,0,1,0,1,0,0,0
177271.291059307,Baixa Densidade Residencial,Excelente,3,576.0,9605,1,2,0,1,0,0,0,0,1,0,0,0
175338.355442312,Baixa Densidade Residencial,Excelente,3,484.0,7500,1,3,0,1,0,0,0,0,1,0,0,0
177548.140549508,Baixa Densidade Residencial,Excelente,3,0.0,7500,1,5,0,1,0,0,0,0,1,0,0,0
175969.91662932,Baixa Densidade Residencial,Excelente,3,478.0,10628,2,5,0,1,0,0,0,0,1,0,0,0
175011.481953462,Baixa Densidade Residencial,Excelente,3,845.0,10141,2,5,0,1,0,0,0,0,1,0,0,0
185199.372568143,Baixa Densidade Residencial,Excelente,3,576.0,13072,1,5,0,1,0,0,0,0,1,0,0,0
188514.050228937,Baixa Densidade Residencial,Excelente,3,0.0,13072,1,5,0,1,0,0,0,0,1,0,0,0
185080.145268797,Baixa Densidade Residencial,Excelente,3,576.0,12450,2,6,0,1,0,0,0,0,1,0,0,0
157304.402574096,Baixa Densidade Residencial,Excelente,2,788.0,7328,2,1,0,1,0,0,0,0,1,0,0,0
194260.859481297,Baixa Densidade Residencial,Excelente,4,559.0,11492,2,13,0,1,0,0,0,0,1,0,0,0
181262.329995106,Baixa Densidade Residencial,Excelente,3,528.0,7703,2,17,0,1,0,0,0,0,1,0,0,0
157003.292706732,Baixa Densidade Residencial,Bom,2,542.0,7175,2,19,0,1,0,0,0,1,0,0,0,0
182924.499359899,Baixa Densidade Residencial,Excelente,3,495.0,9109,2,15,0,1,0,0,0,0,1,0,0,0
181902.586375439,Baixa Densidade Residencial,Médio,3,465.0,10274,2,23,0,1,0,0,0,0,0,1,0,0
188985.371708134,Baixa Densidade Residencial,Médio,4,612.0,8250,2,28,0,1,0,0,0,0,0,1,0,0
185290.904495068,Baixa Densidade Residencial,Bom,3,400.0,9750,1,47,0,1,0,0,0,1,0,0,0,0
177304.425752748,Baixa Densidade Residencial,Excelente,3,732.0,8499,1,48,0,1,0,0,0,0,1,0,0,0
166274.900490809,Baixa Densidade Residencial,Médio,2,440.0,9079,1,48,0,1,0,0,0,0,0,1,0,0
177807.420530107,Baixa Densidade Residencial,Bom,3,288.0,9316,2,44,0,1,0,0,0,1,0,0,0,0
180330.624816201,Baixa Densidade Residencial,Excelente,3,300.0,7791,1,46,0,1,0,0,0,0,1,0,0,0
179069.112234629,Baixa Densidade Residencial,Bom,3,252.0,7150,1,47,0,1,0,0,0,1,0,0,0,0
175943.371816948,Baixa Densidade Residencial,Bom,2,864.0,15676,2,29,0,1,0,0,0,1,0,0,0,0
185199.050609653,Baixa Densidade Residencial,Excelente,3,524.0,11949,2,18,0,1,0,0,0,0,1,0,0,0
167350.910824524,Vila Flutuante Residencial,Excelente,3,704.0,2880,2,5,0,0,0,0,1,0,1,0,0,0
149315.311876449,Vila Flutuante Residencial,Excelente,2,561.0,3830,2,1,0,0,0,0,1,0,1,0,0,0
139010.847766793,Vila Flutuante Residencial,Excelente,1,641.0,4217,1,1,0,0,0,0,1,0,1,0,0,0
155412.151845447,Vila Flutuante Residencial,Excelente,2,440.0,2998,2,9,0,0,0,0,1,0,1,0,0,0
171308.313985441,Vila Flutuante Residencial,Excelente,3,506.0,3768,2,10,0,0,0,0,1,0,1,0,0,0
176220.543265638,Baixa Densidade Residencial,Excelente,2,642.0,14694,2,32,0,1,0,0,0,0,1,0,0,0
177643.434991809,Baixa Densidade Residencial,Médio,2,540.0,15417,1,28,0,1,0,0,0,0,0,1,0,0
187222.653264601,Baixa Densidade Residencial,Excelente,4,527.0,9600,2,33,0,1,0,0,0,0,1,0,0,0
185635.132083154,Baixa Densidade Residencial,Médio,3,784.0,12732,2,35,0,1,0,0,0,0,0,1,0,0
206492.534215854,Baixa Densidade Residencial,Bom,5,515.0,10400,2,42,0,1,0,0,0,1,0,0,0,0
181681.021081956,Baixa Densidade Residencial,Médio,3,502.0,9600,2,40,0,1,0,0,0,0,0,1,0,0
180500.198072685,Baixa Densidade Residencial,Médio,3,336.0,9000,1,40,0,1,0,0,0,0,0,1,0,0
206486.17086841,Baixa Densidade Residencial,Excelente,4,520.0,13774,1,32,0,1,0,0,0,0,1,0,0,0
161334.301195429,Baixa Densidade Residencial,Médio,2,312.0,7130,1,42,0,1,0,0,0,0,0,1,0,0
176156.558313965,Baixa Densidade Residencial,Médio,3,440.0,9600,1,42,0,1,0,0,0,0,0,1,0,0
191642.223478994,Baixa Densidade Residencial,Bom,4,498.0,9600,2,35,0,1,0,0,0,1,0,0,0,0
191945.808027777,Baixa Densidade Residencial,Razoável,3,495.0,16500,2,38,0,1,0,0,0,0,0,0,1,0
164146.306037354,Baixa Densidade Residencial,Bom,2,396.0,7436,1,49,0,1,0,0,0,1,0,0,0,0
179883.057071096,Baixa Densidade Residencial,Excelente,3,308.0,8125,1,50,0,1,0,0,0,0,1,0,0,0
178071.137668844,Baixa Densidade Residencial,Médio,3,768.0,9450,1,52,0,1,0,0,0,0,0,1,0,0
188241.637896875,Baixa Densidade Residencial,Razoável,3,576.0,13495,2,53,0,1,0,0,0,0,0,0,1,0
174559.656173171,Baixa Densidade Residencial,Médio,3,610.0,9350,1,48,0,1,0,0,0,0,0,1,0,0
182347.363042264,Baixa Densidade Residencial,Médio,3,520.0,10500,1,45,0,1,0,0,0,0,0,1,0,0
191507.251872857,Baixa Densidade Residencial,Médio,4,549.0,8970,2,44,0,1,0,0,0,0,0,1,0,0
199751.865597358,Baixa Densidade Residencial,Excelente,4,368.0,11475,1,48,0,1,0,0,0,0,1,0,0,0
162106.416145131,Baixa Densidade Residencial,Bom,2,330.0,9768,1,54,0,1,0,0,0,1,0,0,0,0
164575.982314367,Baixa Densidade Residencial,Médio,2,550.0,9900,1,42,0,1,0,0,0,0,0,1,0,0
179176.352180931,Baixa Densidade Residencial,Excelente,3,530.0,10573,2,48,0,1,0,0,0,0,1,0,0,0
177327.403857584,Baixa Densidade Residencial,Bom,2,542.0,14695,2,43,0,1,0,0,0,1,0,0,0,0
177818.083761781,Baixa Densidade Residencial,Médio,3,286.0,8760,1,53,0,1,0,0,0,0,0,1,0,0
186965.204048443,Baixa Densidade Residencial,Bom,3,441.0,12285,1,49,0,1,0,0,0,1,0,0,0,0
178762.742169197,Baixa Densidade Residencial,Médio,3,297.0,9240,2,50,0,1,0,0,0,0,0,1,0,0
183322.866146283,Baixa Densidade Residencial,Médio,3,304.0,8750,1,53,0,1,0,0,0,0,0,1,0,0
178903.295931891,Baixa Densidade Residencial,Bom,3,350.0,8750,1,54,0,1,0,0,0,1,0,0,0,0
186570.129421778,Baixa Densidade Residencial,Médio,3,294.0,10400,1,53,0,1,0,0,0,0,0,1,0,0
199144.242829024,Baixa Densidade Residencial,Excelente,4,495.0,9482,2,51,0,1,0,0,0,0,1,0,0,0
172154.713310956,Baixa Densidade Residencial,Bom,3,297.0,8128,1,55,0,1,0,0,0,1,0,0,0,0
177444.019201603,Baixa Densidade Residencial,Médio,2,480.0,13070,1,58,0,1,0,0,0,0,0,1,0,0
166200.938073485,Baixa Densidade Residencial,Médio,2,240.0,8480,1,64,0,1,0,0,0,0,0,1,0,0
158995.770555632,Baixa Densidade Residencial,Bom,2,230.0,7626,1,57,0,1,0,0,0,1,0,0,0,0
168273.282454755,Baixa Densidade Residencial,Médio,2,616.0,9533,1,56,0,1,0,0,0,0,0,1,0,0
189680.453052788,Baixa Densidade Residencial,Excelente,3,410.0,11419,1,61,0,1,0,0,0,0,1,0,0,0
181681.021081956,Baixa Densidade Residencial,Médio,3,246.0,9600,1,59,0,1,0,0,0,0,0,1,0,0
160277.142643643,Baixa Densidade Residencial,Bom,2,366.0,5470,1,51,0,1,0,0,0,1,0,0,0,0
197318.54715833,Baixa Densidade Residencial,Excelente,4,720.0,10800,2,70,0,1,0,0,0,0,1,0,0,0
162228.935604196,Baixa Densidade Residencial,Bom,2,281.0,8146,1,109,0,1,0,0,0,1,0,0,0,0
187340.455456083,Baixa Densidade Residencial,Excelente,3,264.0,10230,1,84,0,1,0,0,0,0,1,0,0,0
181065.347037275,Baixa Densidade Residencial,Médio,3,528.0,10410,2,94,0,1,0,0,0,0,0,1,0,0
190233.609102705,Baixa Densidade Residencial,Excelente,4,624.0,7200,2,99,0,1,0,0,0,0,1,0,0,0
157929.594852031,Baixa Densidade Residencial,Bom,2,0.0,5400,1,69,0,1,0,0,0,1,0,0,0,0
168557.001935469,Baixa Densidade Residencial,Médio,2,576.0,10800,1,89,0,1,0,0,0,0,0,1,0,0
160805.584645628,Baixa Densidade Residencial,Médio,1,320.0,10800,1,119,0,1,0,0,0,0,0,1,0,0
221648.391978216,Baixa Densidade Residencial,Médio,6,907.0,9671,2,40,0,1,0,0,0,0,0,1,0,0
180539.88079815,Baixa Densidade Residencial,Razoável,3,364.0,10143,1,46,0,1,0,0,0,0,0,0,1,0
182105.616283853,Baixa Densidade Residencial,Bom,3,480.0,11500,1,42,0,1,0,0,0,1,0,0,0,0
166380.852603154,Baixa Densidade Residencial,Bom,2,480.0,8010,1,51,0,1,0,0,0,1,0,0,0,0
178942.155617426,Baixa Densidade Residencial,Bom,3,308.0,10454,1,52,0,1,0,0,0,1,0,0,0,0
162804.747800461,Baixa Densidade Residencial,Razoável,2,384.0,9000,1,51,0,1,0,0,0,0,0,0,1,0
183077.684392615,Baixa Densidade Residencial,Bom,3,900.0,8064,1,59,0,1,0,0,0,1,0,0,0,0
171728.4720292,Baixa Densidade Residencial,Bom,3,294.0,7350,1,51,0,1,0,0,0,1,0,0,0,0
164786.741540638,Baixa Densidade Residencial,Médio,2,240.0,7200,1,57,0,1,0,0,0,0,0,1,0,0
177427.267170302,Baixa Densidade Residencial,Médio,3,288.0,8000,1,50,0,1,0,0,0,0,0,1,0,0
197318.54715833,Baixa Densidade Residencial,Médio,4,384.0,10800,2,60,0,1,0,0,0,0,0,1,0,0
178658.114178223,Baixa Densidade Residencial,Médio,3,576.0,8064,1,61,0,1,0,0,0,0,0,1,0,0
185437.320523764,Baixa Densidade Residencial,Médio,4,483.0,7570,1,45,0,1,0,0,0,0,0,1,0,0
169759.652489529,Baixa Densidade Residencial,Bom,2,564.0,8604,1,31,0,1,0,0,0,1,0,0,0,0
173986.635055186,Baixa Densidade Residencial,Médio,3,264.0,7936,1,46,0,1,0,0,0,0,0,1,0,0
168607.664289468,Média Densidade Residencial,Bom,3,162.0,4080,1,74,0,0,0,1,0,1,0,0,0,0
194138.519145183,Média Densidade Residencial,Bom,4,324.0,10307,2,99,0,0,0,1,0,1,0,0,0,0
192502.440921994,Média Densidade Residencial,Médio,3,472.0,15660,1,99,0,0,0,1,0,0,0,1,0,0
176746.969818601,Média Densidade Residencial,Excelente,3,0.0,9900,2,99,0,0,0,1,0,0,1,0,0,0
177604.891703134,Média Densidade Residencial,Médio,3,400.0,6406,1,70,0,0,0,1,0,0,0,1,0,0
193283.746584832,Média Densidade Residencial,Bom,4,0.0,7627,2,89,0,0,0,1,0,1,0,0,0,0
181627.061006609,Média Densidade Residencial,Bom,3,0.0,10134,1,99,0,0,0,1,0,1,0,0,0,0
169071.62025834,Média Densidade Residencial,Médio,3,308.0,6000,1,59,0,0,0,1,0,0,0,1,0,0
167398.006470987,Média Densidade Residencial,Médio,2,288.0,7404,1,89,0,0,0,1,0,0,0,1,0,0
150106.505141704,Média Densidade Residencial,Razoável,1,308.0,5925,1,69,0,0,0,1,0,0,0,0,1,0
159650.304285848,Média Densidade Residencial,Médio,2,287.0,8520,1,86,0,0,0,1,0,0,0,1,0,0
179471.23597476,Média Densidade Residencial,Médio,3,720.0,9600,2,99,0,0,0,1,0,0,0,1,0,0
177109.589956218,Média Densidade Residencial,Bom,3,357.0,8400,2,109,0,0,0,1,0,1,0,0,0,0
166558.113328453,Média Densidade Residencial,Excelente,3,280.0,3600,1,92,0,0,0,1,0,0,1,0,0,0
153796.714319583,Comercial,Excelente,2,0.0,3300,1,99,0,0,1,0,0,0,1,0,0,0
174520.152570658,Média Densidade Residencial,Excelente,3,207.0,5400,1,89,0,0,0,1,0,0,1,0,0,0
196297.95829524,Média Densidade Residencial,Excelente,4,640.0,9720,1,99,0,0,0,1,0,0,1,0,0,0
169100.681601175,Comercial,Médio,2,0.0,9392,1,109,0,0,1,0,0,0,0,1,0,0
